Token	POS-Tag	OOV	Id	Index	Documento
da	ADP	0	25	379	A Controladoria-Geral da União CGU realizou , nessa terça-feira 16 03 , o segundo dia do webinário Prosa de Ouvidoria . O tema que norteou o debate foi Modelos de maturidade e o desafio de medir as capacidades estatais . Os convidados compartilharam conceitos e experiências , sob a mediação de da coordenadora-geral de Orientação e Acompanhamento de Ouvidorias CGOUV , Luana Marcelino . O chefe de Gabinete da Ouvidoria-Geral da União OGU , Marcos Lindenmayer , apresentou a estrutura do novo Modelo de Maturidade em Ouvidoria Pública MMouP , de uso obrigatório e desenvolvido para apoiar o processo de melhoria continuada na gestão das unidades que compõem o Sistema de Ouvidorias do Executivo Federal , por força da Portaria n 581 2021 . O coordenador-geral de Métodos , Capacitação e Qualidade da CGU , Sérgio Filgueiras de Paula , ao ser questionado sobre a importância de se instituir modelos para medir maturidade para gestão , afirmou que a partir de um bom diagnóstico situacional , medir a capacidade institucional é essencial para ter conhecimento de qual serviço entregar à sociedade . Já o pesquisador e professor do Instituto de Pesquisa Econômica Aplicada IPEA , Alexandre de vila Gomide , destacou que ao avaliar capacidades técnicas , deve-se considerar as peculiaridades de cada organização , o alinhamento com o planejamento estratégico e até mesmo a dimensão política em que a instituição está inserida . Ao final do painel , foram apresentados os vencedores do IV Concurso de Boas Práticas da Rede Nacional de Ouvidorias , nas seguintes categorias A - Fomento à participação e ao controle social em tempos de pandemia B - Desenvolvimento de capacidade institucional C - Melhoria da gestão e das entregas aos usuários de serviços públicos e D - Tecnologia , Segurança da Informação e Proteção de Dados Pessoais . A programação da Prosa de Ouvidoria se estende por toda semana e inclui debates sobre Proteção ao denunciante no Brasil novas perspectivas 17 03 Conselho de Usuários de Serviços Públicos e Avaliação de Serviços o usuário no centro das atenções 18 03 e Inteligência artificial em ouvidoria novas soluções para velhos problemas 19 03 . O webinário é realizado de forma remota e transmitido , a partir das 17h de cada dia , pelo canal da CGU no YouTube . A participação é gratuita e aberta a qualquer interessado , não sendo necessária inscrição prévia .
CGU	PROPN	1	25	380	A Controladoria-Geral da União CGU realizou , nessa terça-feira 16 03 , o segundo dia do webinário Prosa de Ouvidoria . O tema que norteou o debate foi Modelos de maturidade e o desafio de medir as capacidades estatais . Os convidados compartilharam conceitos e experiências , sob a mediação de da coordenadora-geral de Orientação e Acompanhamento de Ouvidorias CGOUV , Luana Marcelino . O chefe de Gabinete da Ouvidoria-Geral da União OGU , Marcos Lindenmayer , apresentou a estrutura do novo Modelo de Maturidade em Ouvidoria Pública MMouP , de uso obrigatório e desenvolvido para apoiar o processo de melhoria continuada na gestão das unidades que compõem o Sistema de Ouvidorias do Executivo Federal , por força da Portaria n 581 2021 . O coordenador-geral de Métodos , Capacitação e Qualidade da CGU , Sérgio Filgueiras de Paula , ao ser questionado sobre a importância de se instituir modelos para medir maturidade para gestão , afirmou que a partir de um bom diagnóstico situacional , medir a capacidade institucional é essencial para ter conhecimento de qual serviço entregar à sociedade . Já o pesquisador e professor do Instituto de Pesquisa Econômica Aplicada IPEA , Alexandre de vila Gomide , destacou que ao avaliar capacidades técnicas , deve-se considerar as peculiaridades de cada organização , o alinhamento com o planejamento estratégico e até mesmo a dimensão política em que a instituição está inserida . Ao final do painel , foram apresentados os vencedores do IV Concurso de Boas Práticas da Rede Nacional de Ouvidorias , nas seguintes categorias A - Fomento à participação e ao controle social em tempos de pandemia B - Desenvolvimento de capacidade institucional C - Melhoria da gestão e das entregas aos usuários de serviços públicos e D - Tecnologia , Segurança da Informação e Proteção de Dados Pessoais . A programação da Prosa de Ouvidoria se estende por toda semana e inclui debates sobre Proteção ao denunciante no Brasil novas perspectivas 17 03 Conselho de Usuários de Serviços Públicos e Avaliação de Serviços o usuário no centro das atenções 18 03 e Inteligência artificial em ouvidoria novas soluções para velhos problemas 19 03 . O webinário é realizado de forma remota e transmitido , a partir das 17h de cada dia , pelo canal da CGU no YouTube . A participação é gratuita e aberta a qualquer interessado , não sendo necessária inscrição prévia .
no	ADP	0	25	381	A Controladoria-Geral da União CGU realizou , nessa terça-feira 16 03 , o segundo dia do webinário Prosa de Ouvidoria . O tema que norteou o debate foi Modelos de maturidade e o desafio de medir as capacidades estatais . Os convidados compartilharam conceitos e experiências , sob a mediação de da coordenadora-geral de Orientação e Acompanhamento de Ouvidorias CGOUV , Luana Marcelino . O chefe de Gabinete da Ouvidoria-Geral da União OGU , Marcos Lindenmayer , apresentou a estrutura do novo Modelo de Maturidade em Ouvidoria Pública MMouP , de uso obrigatório e desenvolvido para apoiar o processo de melhoria continuada na gestão das unidades que compõem o Sistema de Ouvidorias do Executivo Federal , por força da Portaria n 581 2021 . O coordenador-geral de Métodos , Capacitação e Qualidade da CGU , Sérgio Filgueiras de Paula , ao ser questionado sobre a importância de se instituir modelos para medir maturidade para gestão , afirmou que a partir de um bom diagnóstico situacional , medir a capacidade institucional é essencial para ter conhecimento de qual serviço entregar à sociedade . Já o pesquisador e professor do Instituto de Pesquisa Econômica Aplicada IPEA , Alexandre de vila Gomide , destacou que ao avaliar capacidades técnicas , deve-se considerar as peculiaridades de cada organização , o alinhamento com o planejamento estratégico e até mesmo a dimensão política em que a instituição está inserida . Ao final do painel , foram apresentados os vencedores do IV Concurso de Boas Práticas da Rede Nacional de Ouvidorias , nas seguintes categorias A - Fomento à participação e ao controle social em tempos de pandemia B - Desenvolvimento de capacidade institucional C - Melhoria da gestão e das entregas aos usuários de serviços públicos e D - Tecnologia , Segurança da Informação e Proteção de Dados Pessoais . A programação da Prosa de Ouvidoria se estende por toda semana e inclui debates sobre Proteção ao denunciante no Brasil novas perspectivas 17 03 Conselho de Usuários de Serviços Públicos e Avaliação de Serviços o usuário no centro das atenções 18 03 e Inteligência artificial em ouvidoria novas soluções para velhos problemas 19 03 . O webinário é realizado de forma remota e transmitido , a partir das 17h de cada dia , pelo canal da CGU no YouTube . A participação é gratuita e aberta a qualquer interessado , não sendo necessária inscrição prévia .
YouTube	PROPN	0	25	382	A Controladoria-Geral da União CGU realizou , nessa terça-feira 16 03 , o segundo dia do webinário Prosa de Ouvidoria . O tema que norteou o debate foi Modelos de maturidade e o desafio de medir as capacidades estatais . Os convidados compartilharam conceitos e experiências , sob a mediação de da coordenadora-geral de Orientação e Acompanhamento de Ouvidorias CGOUV , Luana Marcelino . O chefe de Gabinete da Ouvidoria-Geral da União OGU , Marcos Lindenmayer , apresentou a estrutura do novo Modelo de Maturidade em Ouvidoria Pública MMouP , de uso obrigatório e desenvolvido para apoiar o processo de melhoria continuada na gestão das unidades que compõem o Sistema de Ouvidorias do Executivo Federal , por força da Portaria n 581 2021 . O coordenador-geral de Métodos , Capacitação e Qualidade da CGU , Sérgio Filgueiras de Paula , ao ser questionado sobre a importância de se instituir modelos para medir maturidade para gestão , afirmou que a partir de um bom diagnóstico situacional , medir a capacidade institucional é essencial para ter conhecimento de qual serviço entregar à sociedade . Já o pesquisador e professor do Instituto de Pesquisa Econômica Aplicada IPEA , Alexandre de vila Gomide , destacou que ao avaliar capacidades técnicas , deve-se considerar as peculiaridades de cada organização , o alinhamento com o planejamento estratégico e até mesmo a dimensão política em que a instituição está inserida . Ao final do painel , foram apresentados os vencedores do IV Concurso de Boas Práticas da Rede Nacional de Ouvidorias , nas seguintes categorias A - Fomento à participação e ao controle social em tempos de pandemia B - Desenvolvimento de capacidade institucional C - Melhoria da gestão e das entregas aos usuários de serviços públicos e D - Tecnologia , Segurança da Informação e Proteção de Dados Pessoais . A programação da Prosa de Ouvidoria se estende por toda semana e inclui debates sobre Proteção ao denunciante no Brasil novas perspectivas 17 03 Conselho de Usuários de Serviços Públicos e Avaliação de Serviços o usuário no centro das atenções 18 03 e Inteligência artificial em ouvidoria novas soluções para velhos problemas 19 03 . O webinário é realizado de forma remota e transmitido , a partir das 17h de cada dia , pelo canal da CGU no YouTube . A participação é gratuita e aberta a qualquer interessado , não sendo necessária inscrição prévia .
.	PUNCT	0	25	383	A Controladoria-Geral da União CGU realizou , nessa terça-feira 16 03 , o segundo dia do webinário Prosa de Ouvidoria . O tema que norteou o debate foi Modelos de maturidade e o desafio de medir as capacidades estatais . Os convidados compartilharam conceitos e experiências , sob a mediação de da coordenadora-geral de Orientação e Acompanhamento de Ouvidorias CGOUV , Luana Marcelino . O chefe de Gabinete da Ouvidoria-Geral da União OGU , Marcos Lindenmayer , apresentou a estrutura do novo Modelo de Maturidade em Ouvidoria Pública MMouP , de uso obrigatório e desenvolvido para apoiar o processo de melhoria continuada na gestão das unidades que compõem o Sistema de Ouvidorias do Executivo Federal , por força da Portaria n 581 2021 . O coordenador-geral de Métodos , Capacitação e Qualidade da CGU , Sérgio Filgueiras de Paula , ao ser questionado sobre a importância de se instituir modelos para medir maturidade para gestão , afirmou que a partir de um bom diagnóstico situacional , medir a capacidade institucional é essencial para ter conhecimento de qual serviço entregar à sociedade . Já o pesquisador e professor do Instituto de Pesquisa Econômica Aplicada IPEA , Alexandre de vila Gomide , destacou que ao avaliar capacidades técnicas , deve-se considerar as peculiaridades de cada organização , o alinhamento com o planejamento estratégico e até mesmo a dimensão política em que a instituição está inserida . Ao final do painel , foram apresentados os vencedores do IV Concurso de Boas Práticas da Rede Nacional de Ouvidorias , nas seguintes categorias A - Fomento à participação e ao controle social em tempos de pandemia B - Desenvolvimento de capacidade institucional C - Melhoria da gestão e das entregas aos usuários de serviços públicos e D - Tecnologia , Segurança da Informação e Proteção de Dados Pessoais . A programação da Prosa de Ouvidoria se estende por toda semana e inclui debates sobre Proteção ao denunciante no Brasil novas perspectivas 17 03 Conselho de Usuários de Serviços Públicos e Avaliação de Serviços o usuário no centro das atenções 18 03 e Inteligência artificial em ouvidoria novas soluções para velhos problemas 19 03 . O webinário é realizado de forma remota e transmitido , a partir das 17h de cada dia , pelo canal da CGU no YouTube . A participação é gratuita e aberta a qualquer interessado , não sendo necessária inscrição prévia .
A	DET	0	25	384	A Controladoria-Geral da União CGU realizou , nessa terça-feira 16 03 , o segundo dia do webinário Prosa de Ouvidoria . O tema que norteou o debate foi Modelos de maturidade e o desafio de medir as capacidades estatais . Os convidados compartilharam conceitos e experiências , sob a mediação de da coordenadora-geral de Orientação e Acompanhamento de Ouvidorias CGOUV , Luana Marcelino . O chefe de Gabinete da Ouvidoria-Geral da União OGU , Marcos Lindenmayer , apresentou a estrutura do novo Modelo de Maturidade em Ouvidoria Pública MMouP , de uso obrigatório e desenvolvido para apoiar o processo de melhoria continuada na gestão das unidades que compõem o Sistema de Ouvidorias do Executivo Federal , por força da Portaria n 581 2021 . O coordenador-geral de Métodos , Capacitação e Qualidade da CGU , Sérgio Filgueiras de Paula , ao ser questionado sobre a importância de se instituir modelos para medir maturidade para gestão , afirmou que a partir de um bom diagnóstico situacional , medir a capacidade institucional é essencial para ter conhecimento de qual serviço entregar à sociedade . Já o pesquisador e professor do Instituto de Pesquisa Econômica Aplicada IPEA , Alexandre de vila Gomide , destacou que ao avaliar capacidades técnicas , deve-se considerar as peculiaridades de cada organização , o alinhamento com o planejamento estratégico e até mesmo a dimensão política em que a instituição está inserida . Ao final do painel , foram apresentados os vencedores do IV Concurso de Boas Práticas da Rede Nacional de Ouvidorias , nas seguintes categorias A - Fomento à participação e ao controle social em tempos de pandemia B - Desenvolvimento de capacidade institucional C - Melhoria da gestão e das entregas aos usuários de serviços públicos e D - Tecnologia , Segurança da Informação e Proteção de Dados Pessoais . A programação da Prosa de Ouvidoria se estende por toda semana e inclui debates sobre Proteção ao denunciante no Brasil novas perspectivas 17 03 Conselho de Usuários de Serviços Públicos e Avaliação de Serviços o usuário no centro das atenções 18 03 e Inteligência artificial em ouvidoria novas soluções para velhos problemas 19 03 . O webinário é realizado de forma remota e transmitido , a partir das 17h de cada dia , pelo canal da CGU no YouTube . A participação é gratuita e aberta a qualquer interessado , não sendo necessária inscrição prévia .
participação	NOUN	0	25	385	A Controladoria-Geral da União CGU realizou , nessa terça-feira 16 03 , o segundo dia do webinário Prosa de Ouvidoria . O tema que norteou o debate foi Modelos de maturidade e o desafio de medir as capacidades estatais . Os convidados compartilharam conceitos e experiências , sob a mediação de da coordenadora-geral de Orientação e Acompanhamento de Ouvidorias CGOUV , Luana Marcelino . O chefe de Gabinete da Ouvidoria-Geral da União OGU , Marcos Lindenmayer , apresentou a estrutura do novo Modelo de Maturidade em Ouvidoria Pública MMouP , de uso obrigatório e desenvolvido para apoiar o processo de melhoria continuada na gestão das unidades que compõem o Sistema de Ouvidorias do Executivo Federal , por força da Portaria n 581 2021 . O coordenador-geral de Métodos , Capacitação e Qualidade da CGU , Sérgio Filgueiras de Paula , ao ser questionado sobre a importância de se instituir modelos para medir maturidade para gestão , afirmou que a partir de um bom diagnóstico situacional , medir a capacidade institucional é essencial para ter conhecimento de qual serviço entregar à sociedade . Já o pesquisador e professor do Instituto de Pesquisa Econômica Aplicada IPEA , Alexandre de vila Gomide , destacou que ao avaliar capacidades técnicas , deve-se considerar as peculiaridades de cada organização , o alinhamento com o planejamento estratégico e até mesmo a dimensão política em que a instituição está inserida . Ao final do painel , foram apresentados os vencedores do IV Concurso de Boas Práticas da Rede Nacional de Ouvidorias , nas seguintes categorias A - Fomento à participação e ao controle social em tempos de pandemia B - Desenvolvimento de capacidade institucional C - Melhoria da gestão e das entregas aos usuários de serviços públicos e D - Tecnologia , Segurança da Informação e Proteção de Dados Pessoais . A programação da Prosa de Ouvidoria se estende por toda semana e inclui debates sobre Proteção ao denunciante no Brasil novas perspectivas 17 03 Conselho de Usuários de Serviços Públicos e Avaliação de Serviços o usuário no centro das atenções 18 03 e Inteligência artificial em ouvidoria novas soluções para velhos problemas 19 03 . O webinário é realizado de forma remota e transmitido , a partir das 17h de cada dia , pelo canal da CGU no YouTube . A participação é gratuita e aberta a qualquer interessado , não sendo necessária inscrição prévia .
é	AUX	0	25	386	A Controladoria-Geral da União CGU realizou , nessa terça-feira 16 03 , o segundo dia do webinário Prosa de Ouvidoria . O tema que norteou o debate foi Modelos de maturidade e o desafio de medir as capacidades estatais . Os convidados compartilharam conceitos e experiências , sob a mediação de da coordenadora-geral de Orientação e Acompanhamento de Ouvidorias CGOUV , Luana Marcelino . O chefe de Gabinete da Ouvidoria-Geral da União OGU , Marcos Lindenmayer , apresentou a estrutura do novo Modelo de Maturidade em Ouvidoria Pública MMouP , de uso obrigatório e desenvolvido para apoiar o processo de melhoria continuada na gestão das unidades que compõem o Sistema de Ouvidorias do Executivo Federal , por força da Portaria n 581 2021 . O coordenador-geral de Métodos , Capacitação e Qualidade da CGU , Sérgio Filgueiras de Paula , ao ser questionado sobre a importância de se instituir modelos para medir maturidade para gestão , afirmou que a partir de um bom diagnóstico situacional , medir a capacidade institucional é essencial para ter conhecimento de qual serviço entregar à sociedade . Já o pesquisador e professor do Instituto de Pesquisa Econômica Aplicada IPEA , Alexandre de vila Gomide , destacou que ao avaliar capacidades técnicas , deve-se considerar as peculiaridades de cada organização , o alinhamento com o planejamento estratégico e até mesmo a dimensão política em que a instituição está inserida . Ao final do painel , foram apresentados os vencedores do IV Concurso de Boas Práticas da Rede Nacional de Ouvidorias , nas seguintes categorias A - Fomento à participação e ao controle social em tempos de pandemia B - Desenvolvimento de capacidade institucional C - Melhoria da gestão e das entregas aos usuários de serviços públicos e D - Tecnologia , Segurança da Informação e Proteção de Dados Pessoais . A programação da Prosa de Ouvidoria se estende por toda semana e inclui debates sobre Proteção ao denunciante no Brasil novas perspectivas 17 03 Conselho de Usuários de Serviços Públicos e Avaliação de Serviços o usuário no centro das atenções 18 03 e Inteligência artificial em ouvidoria novas soluções para velhos problemas 19 03 . O webinário é realizado de forma remota e transmitido , a partir das 17h de cada dia , pelo canal da CGU no YouTube . A participação é gratuita e aberta a qualquer interessado , não sendo necessária inscrição prévia .
gratuita	ADJ	0	25	387	A Controladoria-Geral da União CGU realizou , nessa terça-feira 16 03 , o segundo dia do webinário Prosa de Ouvidoria . O tema que norteou o debate foi Modelos de maturidade e o desafio de medir as capacidades estatais . Os convidados compartilharam conceitos e experiências , sob a mediação de da coordenadora-geral de Orientação e Acompanhamento de Ouvidorias CGOUV , Luana Marcelino . O chefe de Gabinete da Ouvidoria-Geral da União OGU , Marcos Lindenmayer , apresentou a estrutura do novo Modelo de Maturidade em Ouvidoria Pública MMouP , de uso obrigatório e desenvolvido para apoiar o processo de melhoria continuada na gestão das unidades que compõem o Sistema de Ouvidorias do Executivo Federal , por força da Portaria n 581 2021 . O coordenador-geral de Métodos , Capacitação e Qualidade da CGU , Sérgio Filgueiras de Paula , ao ser questionado sobre a importância de se instituir modelos para medir maturidade para gestão , afirmou que a partir de um bom diagnóstico situacional , medir a capacidade institucional é essencial para ter conhecimento de qual serviço entregar à sociedade . Já o pesquisador e professor do Instituto de Pesquisa Econômica Aplicada IPEA , Alexandre de vila Gomide , destacou que ao avaliar capacidades técnicas , deve-se considerar as peculiaridades de cada organização , o alinhamento com o planejamento estratégico e até mesmo a dimensão política em que a instituição está inserida . Ao final do painel , foram apresentados os vencedores do IV Concurso de Boas Práticas da Rede Nacional de Ouvidorias , nas seguintes categorias A - Fomento à participação e ao controle social em tempos de pandemia B - Desenvolvimento de capacidade institucional C - Melhoria da gestão e das entregas aos usuários de serviços públicos e D - Tecnologia , Segurança da Informação e Proteção de Dados Pessoais . A programação da Prosa de Ouvidoria se estende por toda semana e inclui debates sobre Proteção ao denunciante no Brasil novas perspectivas 17 03 Conselho de Usuários de Serviços Públicos e Avaliação de Serviços o usuário no centro das atenções 18 03 e Inteligência artificial em ouvidoria novas soluções para velhos problemas 19 03 . O webinário é realizado de forma remota e transmitido , a partir das 17h de cada dia , pelo canal da CGU no YouTube . A participação é gratuita e aberta a qualquer interessado , não sendo necessária inscrição prévia .
e	CCONJ	0	25	388	A Controladoria-Geral da União CGU realizou , nessa terça-feira 16 03 , o segundo dia do webinário Prosa de Ouvidoria . O tema que norteou o debate foi Modelos de maturidade e o desafio de medir as capacidades estatais . Os convidados compartilharam conceitos e experiências , sob a mediação de da coordenadora-geral de Orientação e Acompanhamento de Ouvidorias CGOUV , Luana Marcelino . O chefe de Gabinete da Ouvidoria-Geral da União OGU , Marcos Lindenmayer , apresentou a estrutura do novo Modelo de Maturidade em Ouvidoria Pública MMouP , de uso obrigatório e desenvolvido para apoiar o processo de melhoria continuada na gestão das unidades que compõem o Sistema de Ouvidorias do Executivo Federal , por força da Portaria n 581 2021 . O coordenador-geral de Métodos , Capacitação e Qualidade da CGU , Sérgio Filgueiras de Paula , ao ser questionado sobre a importância de se instituir modelos para medir maturidade para gestão , afirmou que a partir de um bom diagnóstico situacional , medir a capacidade institucional é essencial para ter conhecimento de qual serviço entregar à sociedade . Já o pesquisador e professor do Instituto de Pesquisa Econômica Aplicada IPEA , Alexandre de vila Gomide , destacou que ao avaliar capacidades técnicas , deve-se considerar as peculiaridades de cada organização , o alinhamento com o planejamento estratégico e até mesmo a dimensão política em que a instituição está inserida . Ao final do painel , foram apresentados os vencedores do IV Concurso de Boas Práticas da Rede Nacional de Ouvidorias , nas seguintes categorias A - Fomento à participação e ao controle social em tempos de pandemia B - Desenvolvimento de capacidade institucional C - Melhoria da gestão e das entregas aos usuários de serviços públicos e D - Tecnologia , Segurança da Informação e Proteção de Dados Pessoais . A programação da Prosa de Ouvidoria se estende por toda semana e inclui debates sobre Proteção ao denunciante no Brasil novas perspectivas 17 03 Conselho de Usuários de Serviços Públicos e Avaliação de Serviços o usuário no centro das atenções 18 03 e Inteligência artificial em ouvidoria novas soluções para velhos problemas 19 03 . O webinário é realizado de forma remota e transmitido , a partir das 17h de cada dia , pelo canal da CGU no YouTube . A participação é gratuita e aberta a qualquer interessado , não sendo necessária inscrição prévia .
aberta	VERB	0	25	389	A Controladoria-Geral da União CGU realizou , nessa terça-feira 16 03 , o segundo dia do webinário Prosa de Ouvidoria . O tema que norteou o debate foi Modelos de maturidade e o desafio de medir as capacidades estatais . Os convidados compartilharam conceitos e experiências , sob a mediação de da coordenadora-geral de Orientação e Acompanhamento de Ouvidorias CGOUV , Luana Marcelino . O chefe de Gabinete da Ouvidoria-Geral da União OGU , Marcos Lindenmayer , apresentou a estrutura do novo Modelo de Maturidade em Ouvidoria Pública MMouP , de uso obrigatório e desenvolvido para apoiar o processo de melhoria continuada na gestão das unidades que compõem o Sistema de Ouvidorias do Executivo Federal , por força da Portaria n 581 2021 . O coordenador-geral de Métodos , Capacitação e Qualidade da CGU , Sérgio Filgueiras de Paula , ao ser questionado sobre a importância de se instituir modelos para medir maturidade para gestão , afirmou que a partir de um bom diagnóstico situacional , medir a capacidade institucional é essencial para ter conhecimento de qual serviço entregar à sociedade . Já o pesquisador e professor do Instituto de Pesquisa Econômica Aplicada IPEA , Alexandre de vila Gomide , destacou que ao avaliar capacidades técnicas , deve-se considerar as peculiaridades de cada organização , o alinhamento com o planejamento estratégico e até mesmo a dimensão política em que a instituição está inserida . Ao final do painel , foram apresentados os vencedores do IV Concurso de Boas Práticas da Rede Nacional de Ouvidorias , nas seguintes categorias A - Fomento à participação e ao controle social em tempos de pandemia B - Desenvolvimento de capacidade institucional C - Melhoria da gestão e das entregas aos usuários de serviços públicos e D - Tecnologia , Segurança da Informação e Proteção de Dados Pessoais . A programação da Prosa de Ouvidoria se estende por toda semana e inclui debates sobre Proteção ao denunciante no Brasil novas perspectivas 17 03 Conselho de Usuários de Serviços Públicos e Avaliação de Serviços o usuário no centro das atenções 18 03 e Inteligência artificial em ouvidoria novas soluções para velhos problemas 19 03 . O webinário é realizado de forma remota e transmitido , a partir das 17h de cada dia , pelo canal da CGU no YouTube . A participação é gratuita e aberta a qualquer interessado , não sendo necessária inscrição prévia .
a	ADP	0	25	390	A Controladoria-Geral da União CGU realizou , nessa terça-feira 16 03 , o segundo dia do webinário Prosa de Ouvidoria . O tema que norteou o debate foi Modelos de maturidade e o desafio de medir as capacidades estatais . Os convidados compartilharam conceitos e experiências , sob a mediação de da coordenadora-geral de Orientação e Acompanhamento de Ouvidorias CGOUV , Luana Marcelino . O chefe de Gabinete da Ouvidoria-Geral da União OGU , Marcos Lindenmayer , apresentou a estrutura do novo Modelo de Maturidade em Ouvidoria Pública MMouP , de uso obrigatório e desenvolvido para apoiar o processo de melhoria continuada na gestão das unidades que compõem o Sistema de Ouvidorias do Executivo Federal , por força da Portaria n 581 2021 . O coordenador-geral de Métodos , Capacitação e Qualidade da CGU , Sérgio Filgueiras de Paula , ao ser questionado sobre a importância de se instituir modelos para medir maturidade para gestão , afirmou que a partir de um bom diagnóstico situacional , medir a capacidade institucional é essencial para ter conhecimento de qual serviço entregar à sociedade . Já o pesquisador e professor do Instituto de Pesquisa Econômica Aplicada IPEA , Alexandre de vila Gomide , destacou que ao avaliar capacidades técnicas , deve-se considerar as peculiaridades de cada organização , o alinhamento com o planejamento estratégico e até mesmo a dimensão política em que a instituição está inserida . Ao final do painel , foram apresentados os vencedores do IV Concurso de Boas Práticas da Rede Nacional de Ouvidorias , nas seguintes categorias A - Fomento à participação e ao controle social em tempos de pandemia B - Desenvolvimento de capacidade institucional C - Melhoria da gestão e das entregas aos usuários de serviços públicos e D - Tecnologia , Segurança da Informação e Proteção de Dados Pessoais . A programação da Prosa de Ouvidoria se estende por toda semana e inclui debates sobre Proteção ao denunciante no Brasil novas perspectivas 17 03 Conselho de Usuários de Serviços Públicos e Avaliação de Serviços o usuário no centro das atenções 18 03 e Inteligência artificial em ouvidoria novas soluções para velhos problemas 19 03 . O webinário é realizado de forma remota e transmitido , a partir das 17h de cada dia , pelo canal da CGU no YouTube . A participação é gratuita e aberta a qualquer interessado , não sendo necessária inscrição prévia .
qualquer	DET	0	25	391	A Controladoria-Geral da União CGU realizou , nessa terça-feira 16 03 , o segundo dia do webinário Prosa de Ouvidoria . O tema que norteou o debate foi Modelos de maturidade e o desafio de medir as capacidades estatais . Os convidados compartilharam conceitos e experiências , sob a mediação de da coordenadora-geral de Orientação e Acompanhamento de Ouvidorias CGOUV , Luana Marcelino . O chefe de Gabinete da Ouvidoria-Geral da União OGU , Marcos Lindenmayer , apresentou a estrutura do novo Modelo de Maturidade em Ouvidoria Pública MMouP , de uso obrigatório e desenvolvido para apoiar o processo de melhoria continuada na gestão das unidades que compõem o Sistema de Ouvidorias do Executivo Federal , por força da Portaria n 581 2021 . O coordenador-geral de Métodos , Capacitação e Qualidade da CGU , Sérgio Filgueiras de Paula , ao ser questionado sobre a importância de se instituir modelos para medir maturidade para gestão , afirmou que a partir de um bom diagnóstico situacional , medir a capacidade institucional é essencial para ter conhecimento de qual serviço entregar à sociedade . Já o pesquisador e professor do Instituto de Pesquisa Econômica Aplicada IPEA , Alexandre de vila Gomide , destacou que ao avaliar capacidades técnicas , deve-se considerar as peculiaridades de cada organização , o alinhamento com o planejamento estratégico e até mesmo a dimensão política em que a instituição está inserida . Ao final do painel , foram apresentados os vencedores do IV Concurso de Boas Práticas da Rede Nacional de Ouvidorias , nas seguintes categorias A - Fomento à participação e ao controle social em tempos de pandemia B - Desenvolvimento de capacidade institucional C - Melhoria da gestão e das entregas aos usuários de serviços públicos e D - Tecnologia , Segurança da Informação e Proteção de Dados Pessoais . A programação da Prosa de Ouvidoria se estende por toda semana e inclui debates sobre Proteção ao denunciante no Brasil novas perspectivas 17 03 Conselho de Usuários de Serviços Públicos e Avaliação de Serviços o usuário no centro das atenções 18 03 e Inteligência artificial em ouvidoria novas soluções para velhos problemas 19 03 . O webinário é realizado de forma remota e transmitido , a partir das 17h de cada dia , pelo canal da CGU no YouTube . A participação é gratuita e aberta a qualquer interessado , não sendo necessária inscrição prévia .
interessado	NOUN	0	25	392	A Controladoria-Geral da União CGU realizou , nessa terça-feira 16 03 , o segundo dia do webinário Prosa de Ouvidoria . O tema que norteou o debate foi Modelos de maturidade e o desafio de medir as capacidades estatais . Os convidados compartilharam conceitos e experiências , sob a mediação de da coordenadora-geral de Orientação e Acompanhamento de Ouvidorias CGOUV , Luana Marcelino . O chefe de Gabinete da Ouvidoria-Geral da União OGU , Marcos Lindenmayer , apresentou a estrutura do novo Modelo de Maturidade em Ouvidoria Pública MMouP , de uso obrigatório e desenvolvido para apoiar o processo de melhoria continuada na gestão das unidades que compõem o Sistema de Ouvidorias do Executivo Federal , por força da Portaria n 581 2021 . O coordenador-geral de Métodos , Capacitação e Qualidade da CGU , Sérgio Filgueiras de Paula , ao ser questionado sobre a importância de se instituir modelos para medir maturidade para gestão , afirmou que a partir de um bom diagnóstico situacional , medir a capacidade institucional é essencial para ter conhecimento de qual serviço entregar à sociedade . Já o pesquisador e professor do Instituto de Pesquisa Econômica Aplicada IPEA , Alexandre de vila Gomide , destacou que ao avaliar capacidades técnicas , deve-se considerar as peculiaridades de cada organização , o alinhamento com o planejamento estratégico e até mesmo a dimensão política em que a instituição está inserida . Ao final do painel , foram apresentados os vencedores do IV Concurso de Boas Práticas da Rede Nacional de Ouvidorias , nas seguintes categorias A - Fomento à participação e ao controle social em tempos de pandemia B - Desenvolvimento de capacidade institucional C - Melhoria da gestão e das entregas aos usuários de serviços públicos e D - Tecnologia , Segurança da Informação e Proteção de Dados Pessoais . A programação da Prosa de Ouvidoria se estende por toda semana e inclui debates sobre Proteção ao denunciante no Brasil novas perspectivas 17 03 Conselho de Usuários de Serviços Públicos e Avaliação de Serviços o usuário no centro das atenções 18 03 e Inteligência artificial em ouvidoria novas soluções para velhos problemas 19 03 . O webinário é realizado de forma remota e transmitido , a partir das 17h de cada dia , pelo canal da CGU no YouTube . A participação é gratuita e aberta a qualquer interessado , não sendo necessária inscrição prévia .
